FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
170709;2100;263;;;
170709;2200;460;;;
170709;2300;421;;;
170710;0000;456;;;
170710;0100;499;;;
170710;0200;514;;;
170710;0300;227;;;
170710;0400;97;;;
170710;0500;53;;;
170710;0600;80;;;
170710;0700;86;;;
170710;0800;56;;;
170710;0900;71;;;
170710;1000;93;;;
170710;1100;61;;;
170710;1200;46;;;
170710;1300;33;;;
170710;1400;15;;;
170710;1500;22;;;
170710;1600;27;;;
170710;1700;116;;;
170710;1800;165;;;
170710;1900;180;;;
170710;2000;135;;;
170710;2100;119;;;
170710;2200;244;;;
170710;2300;430;;;
170711;0000;316;;;
170711;0100;242;;;
170711;0200;176;;;
170711;0300;162;;;
170711;0400;105;;;
170711;0500;82;;;
170711;0600;70;;;
170711;0700;52;;;
170711;0800;72;;;
170711;0900;86;;;
170711;1000;98;;;
170711;1100;87;;;
170711;1200;117;;;
170711;1300;112;;;
170711;1400;117;;;
170711;1500;54;;;
170711;1600;46;;;
170711;1700;;;;
170711;1800;221;;;
170711;1900;251;;;
170711;2000;169;;;
170711;2100;138;;;
170711;2200;91;;;
170711;2300;87;;;
170712;0000;83;;;
170712;0100;68;;;
170712;0200;54;;;
170712;0300;46;;;
170712;0400;45;;;
170712;0500;34;;;
170712;0600;12;;;
170712;0700;31;;;
170712;0800;42;;;
170712;0900;64;;;
170712;1000;34;;;
170712;1100;25;;;
170712;1200;16;;;
170712;1300;11;;;
170712;1400;12;;;
170712;1500;12;;;
170712;1600;12;;;
170712;1700;14;;;
170712;1800;11;;;
170712;1900;19;;;
170712;2000;23;;;
170712;2100;22;;;
170712;2200;16;;;
170712;2300;10;;;
170713;0000;25;;;
170713;0100;16;;;
170713;0200;1;;;
170713;0300;7;;;
170713;0400;8;;;
170713;0500;7;;;
170713;0600;8;;;
170713;0700;16;;;
170713;0800;11;;;
170713;0900;18;;;
170713;1000;8;;;
170713;1100;8;;;
170713;1200;;;;
170713;1300;8;;;
170713;1400;16;;;
170713;1500;12;;;
170713;1600;11;;;
170713;1700;19;;;
170713;1800;15;;;
170713;1900;23;;;
170713;2000;19;;;
170713;2100;15;;;
170713;2200;11;;;
170713;2300;15;;;
170714;0000;7;;;
170714;0100;5;;;
170714;0200;5;;;
170714;0300;3;;;
170714;0400;1;;;
170714;0500;3;;;
170714;0600;7;;;
170714;0700;7;;;
170714;0800;5;;;
170714;0900;4;;;
170714;1000;8;;;
170714;1100;11;;;
170714;1200;11;;;
170714;1300;11;;;
170714;1400;14;;;
170714;1500;25;;;
170714;1600;33;;;
170714;1700;23;;;
170714;1800;31;;;
170714;1900;44;;;
170714;2000;27;;;
170714;2100;34;;;
170714;2200;30;;;
170714;2300;26;;;
170715;0000;40;;;
170715;0100;12;;;
170715;0200;11;;;
170715;0300;8;;;
170715;0400;8;;;
170715;0500;3;;;
170715;0600;1;;;
170715;0700;7;;;
170715;0800;33;;;
170715;0900;29;;;
170715;1000;14;;;
170715;1100;22;;;
170715;1200;10;;;
170715;1300;11;;;
170715;1400;19;;;
170715;1500;26;;;
170715;1600;25;;;
170715;1700;56;;;
170715;1800;181;;;
170715;1900;151;;;
170715;2000;195;;;
170715;2100;189;;;
170715;2200;177;;;
170715;2300;336;;;
170716;0000;361;;;
170716;0100;300;;;
170716;0200;193;;;
170716;0300;140;;;
170716;0400;71;;;
170716;0500;34;;;
170716;0600;36;;;
170716;0700;47;;;
170716;0800;76;;;
170716;0900;131;;;
170716;1000;149;;;
170716;1100;142;;;
170716;1200;49;;;
170716;1300;26;;;
170716;1400;20;;;
170716;1500;15;;;
170716;1600;19;;;
170716;1700;29;;;
170716;1800;153;;;
170716;1900;485;;;
170716;2000;610;;;
170716;2100;421;;;
170716;2200;362;;;
170716;2300;420;;;
170717;0000;400;;;
170717;0100;421;;;
170717;0200;376;;;
170717;0300;249;;;
170717;0400;217;;;
170717;0500;169;;;
170717;0600;136;;;
170717;0700;116;;;
170717;0800;150;;;
170717;0900;217;;;
170717;1000;113;;;
170717;1100;26;;;
170717;1200;26;;;
170717;1300;15;;;
170717;1400;10;;;
170717;1500;20;;;
170717;1600;33;;;
170717;1700;79;;;
170717;1800;185;;;
170717;1900;222;;;
170717;2000;165;;;
170717;2100;243;;;
170717;2200;459;;;
170717;2300;637;;;
170718;0000;372;;;
170718;0100;406;;;
170718;0200;320;;;
170718;0300;154;;;
170718;0400;189;;;
170718;0500;332;;;
170718;0600;215;;;
170718;0700;159;;;
170718;0800;267;;;
170718;0900;142;;;
170718;1000;38;;;
170718;1100;63;;;
170718;1200;33;;;
170718;1300;36;;;
170718;1400;33;;;
170718;1500;57;;;
170718;1600;48;;;
170718;1700;60;;;
170718;1800;109;;;
170718;1900;163;;;
170718;2000;196;;;
170718;2100;79;;;
170718;2200;63;;;
170718;2300;68;;;
170719;0000;79;;;
170719;0100;34;;;
170719;0200;16;;;
170719;0300;25;;;
170719;0400;16;;;
170719;0500;22;;;
170719;0600;31;;;
170719;0700;19;;;
170719;0800;23;;;
170719;0900;37;;;
170719;1000;89;;;
170719;1100;68;;;
170719;1200;65;;;
170719;1300;93;;;
170719;1400;121;;;
170719;1500;179;;;
170719;1600;119;;;
170719;1700;125;;;
170719;1800;173;;;
170719;1900;178;;;
170719;2000;234;;;
170719;2100;247;;;
170719;2200;155;;;
170719;2300;117;;;
170720;0000;113;;;
170720;0100;48;;;
170720;0200;44;;;
170720;0300;30;;;
170720;0400;;;;
170720;0500;;;;
170720;0600;8;;;
170720;0700;18;;;
170720;0800;24;;;
170720;0900;34;;;
170720;1000;49;;;
170720;1100;45;;;
170720;1200;40;;;
170720;1300;50;;;
170720;1400;52;;;
170720;1500;49;;;
170720;1600;61;;;
170720;1700;84;;;
170720;1800;132;;;
170720;1900;177;;;
170720;2000;126;;;
170720;2100;52;;;
170720;2200;45;;;
170720;2300;72;;;
170721;0000;29;;;
170721;0100;41;;;
170721;0200;34;;;
170721;0300;7;;;
170721;0400;5;;;
170721;0500;3;;;
170721;0600;16;;;
170721;0700;16;;;
170721;0800;15;;;
170721;0900;22;;;
170721;1000;25;;;
170721;1100;56;;;
170721;1200;76;;;
170721;1300;79;;;
170721;1400;131;;;
170721;1500;82;;;
170721;1600;102;;;
170721;1700;80;;;
170721;1800;72;;;
170721;1900;48;;;
170721;2000;45;;;
170721;2100;64;;;
170721;2200;45;;;
170721;2300;63;;;
170722;0000;91;;;
170722;0100;105;;;
170722;0200;42;;;
170722;0300;37;;;
170722;0400;31;;;
170722;0500;27;;;
170722;0600;25;;;
170722;0700;26;;;
170722;0800;11;;;
170722;0900;8;;;
170722;1000;7;;;
170722;1100;8;;;
170722;1200;19;;;
170722;1300;4;;;
170722;1400;7;;;
170722;1500;7;;;
170722;1600;8;;;
170722;1700;18;;;
170722;1800;17;;;
170722;1900;23;;;
170722;2000;22;;;
170722;2100;52;;;
170722;2200;93;;;
170722;2300;48;;;
170723;0000;59;;;
170723;0100;35;;;
170723;0200;29;;;
170723;0300;15;;;
170723;0400;14;;;
170723;0500;12;;;
170723;0600;8;;;
170723;0700;8;;;
170723;0800;8;;;
170723;0900;11;;;
170723;1000;27;;;
170723;1100;40;;;
170723;1200;27;;;
170723;1300;18;;;
170723;1400;38;;;
170723;1500;5;;;
170723;1600;17;;;
170723;1700;98;;;
170723;1800;84;;;
170723;1900;105;;;
170723;2000;105;;;
170723;2100;129;;;
170723;2200;91;;;
170723;2300;72;;;
170724;0000;98;;;
170724;0100;27;;;
170724;0200;20;;;
170724;0300;12;;;
170724;0400;8;;;
170724;0500;4;;;
170724;0600;1;;;
170724;0700;3;;;
170724;0800;10;;;
170724;0900;25;;;
170724;1000;23;;;
170724;1100;15;;;
170724;1200;8;;;
170724;1300;7;;;
170724;1400;8;;;
170724;1500;11;;;
170724;1600;14;;;
170724;1700;30;;;
170724;1800;48;;;
170724;1900;53;;;
170724;2000;67;;;
170724;2100;101;;;
170724;2200;87;;;
170724;2300;170;;;
170725;0000;64;;;
170725;0100;159;;;
170725;0200;157;;;
170725;0300;135;;;
170725;0400;204;;;
170725;0500;149;;;
170725;0600;86;;;
170725;0700;56;;;
170725;0800;40;;;
170725;0900;31;;;
170725;1000;49;;;
170725;1100;54;;;
170725;1200;51;;;
170725;1300;80;;;
170725;1400;75;;;
170725;1500;33;;;
170725;1600;61;;;
170725;1700;53;;;
170725;1800;134;;;
170725;1900;149;;;
170725;2000;80;;;
170725;2100;69;;;
170725;2200;74;;;
170725;2300;34;;;
170726;0000;40;;;
170726;0100;27;;;
170726;0200;22;;;
170726;0300;15;;;
170726;0400;8;;;
170726;0500;11;;;
170726;0600;14;;;
170726;0700;19;;;
170726;0800;20;;;
170726;0900;18;;;
170726;1000;14;;;
170726;1100;27;;;
170726;1200;27;;;
170726;1300;20;;;
170726;1400;8;;;
170726;1500;7;;;
170726;1600;5;;;
170726;1700;30;;;
170726;1800;114;;;
170726;1900;102;;;
170726;2000;117;;;
170726;2100;68;;;
170726;2200;76;;;
170726;2300;79;;;
170727;0000;56;;;
170727;0100;41;;;
170727;0200;29;;;
170727;0300;23;;;
170727;0400;15;;;
170727;0500;20;;;
170727;0600;26;;;
170727;0700;20;;;
170727;0800;31;;;
170727;0900;33;;;
170727;1000;27;;;
170727;1100;26;;;
170727;1200;11;;;
170727;1300;7;;;
170727;1400;5;;;
170727;1500;7;;;
170727;1600;5;;;
170727;1700;31;;;
170727;1800;41;;;
170727;1900;65;;;
170727;2000;109;;;
170727;2100;44;;;
170727;2200;22;;;
170727;2300;19;;;
170728;0000;33;;;
170728;0100;16;;;
170728;0200;8;;;
170728;0300;8;;;
170728;0400;4;;;
170728;0500;1;;;
170728;0600;4;;;
170728;0700;8;;;
170728;0800;10;;;
170728;0900;23;;;
170728;1000;12;;;
170728;1100;8;;;
170728;1200;5;;;
170728;1300;5;;;
170728;1400;5;;;
170728;1500;8;;;
170728;1600;5;;;
170728;1700;19;;;
170728;1800;37;;;
170728;1900;60;;;
170728;2000;29;;;
170728;2100;29;;;
170728;2200;48;;;
170728;2300;51;;;
170729;0000;217;;;
170729;0100;177;;;
170729;0200;93;;;
170729;0300;52;;;
170729;0400;53;;;
170729;0500;71;;;
170729;0600;19;;;
170729;0700;26;;;
170729;0800;42;;;
170729;0900;37;;;
170729;1000;34;;;
170729;1100;15;;;
170729;1200;7;;;
170729;1300;7;;;
170729;1400;10;;;
170729;1500;14;;;
170729;1600;14;;;
170729;1700;23;;;
170729;1800;42;;;
170729;1900;56;;;
170729;2000;75;;;
170729;2100;120;;;
170729;2200;59;;;
170729;2300;142;;;
170730;0000;196;;;
170730;0100;139;;;
170730;0200;149;;;
170730;0300;87;;;
170730;0400;45;;;
170730;0500;53;;;
170730;0600;40;;;
170730;0700;52;;;
170730;0800;59;;;
170730;0900;76;;;
170730;1000;31;;;
170730;1100;44;;;
170730;1200;61;;;
170730;1300;34;;;
170730;1400;16;;;
170730;1500;16;;;
170730;1600;25;;;
170730;1700;48;;;
170730;1800;79;;;
170730;1900;153;;;
170730;2000;242;;;
170730;2100;206;;;
170730;2200;430;;;
170730;2300;323;;;
170731;0000;215;;;
170731;0100;200;;;
170731;0200;158;;;
170731;0300;188;;;
170731;0400;139;;;
170731;0500;113;;;
170731;0600;40;;;
170731;0700;93;;;
170731;0800;117;;;
170731;0900;65;;;
170731;1000;31;;;
170731;1100;12;;;
170731;1200;15;;;
170731;1300;11;;;
170731;1400;10;;;
170731;1500;17;;;
170731;1600;25;;;
170731;1700;35;;;
170731;1800;78;;;
170731;1900;125;;;
170731;2000;131;;;
170731;2100;142;;;
170731;2200;139;;;
170731;2300;97;;;
170801;0000;94;;;
170801;0100;113;;;
170801;0200;53;;;
170801;0300;26;;;
170801;0400;42;;;
170801;0500;34;;;
170801;0600;41;;;
170801;0700;103;;;
170801;0800;131;;;
170801;0900;79;;;
170801;1000;35;;;
170801;1100;11;;;
170801;1200;12;;;
170801;1300;8;;;
170801;1400;3;;;
170801;1500;3;;;
170801;1600;9;;;
170801;1700;46;;;
170801;1800;89;;;
170801;1900;217;;;
170801;2000;188;;;
170801;2100;364;;;
170801;2200;237;;;
170801;2300;143;;;
170802;0000;74;;;
170802;0100;90;;;
170802;0200;178;;;
170802;0300;101;;;
170802;0400;86;;;
170802;0500;72;;;
170802;0600;147;;;
170802;0700;125;;;
170802;0800;98;;;
170802;0900;193;;;
170802;1000;123;;;
170802;1100;147;;;
170802;1200;91;;;
170802;1300;30;;;
170802;1400;18;;;
170802;1500;27;;;
170802;1600;22;;;
170802;1700;71;;;
170802;1800;180;;;
170802;1900;305;;;
170802;2000;392;;;
170802;2100;497;;;
170802;2200;311;;;
170802;2300;447;;;
170803;0000;327;;;
170803;0100;287;;;
170803;0200;218;;;
170803;0300;180;;;
170803;0400;157;;;
170803;0500;110;;;
170803;0600;287;;;
170803;0700;345;;;
170803;0800;353;;;
170803;0900;403;;;
170803;1000;208;;;
170803;1100;50;;;
170803;1200;18;;;
170803;1300;20;;;
170803;1400;16;;;
170803;1500;16;;;
170803;1600;27;;;
170803;1700;86;;;
170803;1800;158;;;
170803;1900;327;;;
170803;2000;331;;;
170803;2100;410;;;
170803;2200;306;;;
170803;2300;259;;;
170804;0000;159;;;
170804;0100;70;;;
170804;0200;54;;;
170804;0300;57;;;
170804;0400;50;;;
170804;0500;31;;;
170804;0600;40;;;
170804;0700;54;;;
170804;0800;52;;;
170804;0900;45;;;
170804;1000;77;;;
170804;1100;57;;;
170804;1200;;;;
170804;1300;;;;
170804;1400;;;;
170804;1500;90;;;
170804;1600;127;;;
170804;1700;135;;;
170804;1800;128;;;
170804;1900;260;;;
170804;2000;301;;;
170804;2100;146;;;
170804;2200;86;;;
170804;2300;109;;;
170805;0000;35;;;
170805;0100;25;;;
170805;0200;19;;;
170805;0300;16;;;
170805;0400;7;;;
170805;0500;7;;;
170805;0600;8;;;
170805;0700;8;;;
170805;0800;8;;;
170805;0900;7;;;
170805;1000;5;;;
170805;1100;8;;;
170805;1200;7;;;
170805;1300;8;;;
170805;1400;7;;;
170805;1500;7;;;
170805;1600;7;;;
170805;1700;7;;;
170805;1800;8;;;
170805;1900;5;;;
170805;2000;16;;;
170805;2100;26;;;
170805;2200;27;;;
170805;2300;34;;;
170806;0000;30;;;
170806;0100;16;;;
170806;0200;14;;;
170806;0300;12;;;
170806;0400;10;;;
170806;0500;25;;;
170806;0600;8;;;
170806;0700;5;;;
170806;0800;15;;;
170806;0900;25;;;
170806;1000;5;;;
170806;1100;5;;;
170806;1200;3;;;
170806;1300;3;;;
170806;1400;22;;;
170806;1500;15;;;
170806;1600;14;;;
170806;1700;20;;;
170806;1800;42;;;
170806;1900;61;;;
170806;2000;101;;;
170806;2100;119;;;
170806;2200;94;;;
170806;2300;82;;;
170807;0000;33;;;
170807;0100;30;;;
170807;0200;191;;;
170807;0300;71;;;
170807;0400;28;;;
170807;0500;19;;;
170807;0600;15;;;
170807;0700;30;;;
170807;0800;51;;;
170807;0900;34;;;
170807;1000;29;;;
170807;1100;8;;;
170807;1200;16;;;
170807;1300;8;;;
170807;1400;5;;;
170807;1500;5;;;
170807;1600;8;;;
170807;1700;8;;;
170807;1800;8;;;
170807;1900;10;;;
170807;2000;10;;;
170807;2100;8;;;
170807;2200;10;;;
170807;2300;10;;;
170808;0000;11;;;
170808;0100;11;;;
170808;0200;8;;;
170808;0300;8;;;
170808;0400;7;;;
170808;0500;3;;;
170808;0600;4;;;
170808;0700;1;;;
170808;0800;1;;;
170808;0900;1;;;
170808;1000;5;;;
170808;1100;8;;;
170808;1200;7;;;
170808;1300;7;;;
170808;1400;5;;;
170808;1500;7;;;
170808;1600;10;;;
170808;1700;14;;;
170808;1800;5;;;
170808;1900;7;;;
170808;2000;10;;;
170808;2100;11;;;
170808;2200;8;;;
170808;2300;3;;;
170809;0000;4;;;
170809;0100;8;;;
170809;0200;4;;;
170809;0300;1;;;
170809;0400;3;;;
170809;0500;4;;;
170809;0600;3;;;
170809;0700;7;;;
170809;0800;10;;;
170809;0900;21;;;
170809;1000;8;;;
170809;1100;16;;;
170809;1200;16;;;
170809;1300;8;;;
170809;1400;8;;;
170809;1500;30;;;
170809;1600;19;;;
170809;1700;20;;;
170809;1800;36;;;
170809;1900;15;;;
170809;2000;11;;;
170809;2100;11;;;
170809;2200;11;;;
170809;2300;8;;;
170810;0000;7;;;
170810;0100;7;;;
170810;0200;7;;;
170810;0300;7;;;
170810;0400;5;;;
170810;0500;1;;;
170810;0600;3;;;
170810;0700;5;;;
170810;0800;5;;;
170810;0900;7;;;
170810;1000;5;;;
170810;1100;7;;;
170810;1200;8;;;
170810;1300;12;;;
170810;1400;12;;;
170810;1500;8;;;
170810;1600;8;;;
170810;1700;14;;;
170810;1800;18;;;
170810;1900;14;;;
170810;2000;10;;;
170810;2100;7;;;
170810;2200;7;;;
170810;2300;7;;;
170811;0000;16;;;
170811;0100;16;;;
170811;0200;8;;;
170811;0300;7;;;
170811;0400;5;;;
170811;0500;8;;;
170811;0600;11;;;
170811;0700;29;;;
170811;0800;27;;;
170811;0900;23;;;
170811;1000;7;;;
170811;1100;7;;;
170811;1200;4;;;
170811;1300;3;;;
170811;1400;18;;;
170811;1500;34;;;
170811;1600;30;;;
170811;1700;97;;;
170811;1800;50;;;
170811;1900;54;;;
170811;2000;109;;;
170811;2100;113;;;
170811;2200;99;;;
170811;2300;90;;;
170812;0000;77;;;
170812;0100;78;;;
170812;0200;38;;;
170812;0300;31;;;
170812;0400;16;;;
170812;0500;14;;;
170812;0600;10;;;
170812;0700;8;;;
170812;0800;19;;;
170812;0900;19;;;
170812;1000;12;;;
170812;1100;8;;;
170812;1200;5;;;
170812;1300;7;;;
170812;1400;8;;;
170812;1500;8;;;
170812;1600;16;;;
170812;1700;20;;;
170812;1800;22;;;
170812;1900;27;;;
170812;2000;8;;;
170812;2100;8;;;
170812;2200;7;;;
170812;2300;5;;;
170813;0000;5;;;
170813;0100;3;;;
170813;0200;1;;;
170813;0300;;;;
170813;0400;1;;;
170813;0500;1;;;
170813;0600;;;;
170813;0700;;;;
170813;0800;;;;
170813;0900;;;;
170813;1000;1;;;
170813;1100;3;;;
170813;1200;7;;;
170813;1300;8;;;
170813;1400;8;;;
170813;1500;8;;;
170813;1600;11;;;
170813;1700;16;;;
170813;1800;48;;;
170813;1900;26;;;
170813;2000;18;;;
170813;2100;30;;;
170813;2200;16;;;
170813;2300;11;;;
170814;0000;11;;;
170814;0100;9;;;
170814;0200;7;;;
170814;0300;3;;;
170814;0400;1;;;
170814;0500;1;;;
170814;0600;3;;;
170814;0700;5;;;
170814;0800;20;;;
170814;0900;8;;;
170814;1000;8;;;
170814;1100;8;;;
170814;1200;7;;;
170814;1300;19;;;
170814;1400;24;;;
170814;1500;10;;;
170814;1600;8;;;
170814;1700;10;;;
170814;1800;31;;;
170814;1900;26;;;
170814;2000;37;;;
170814;2100;25;;;
170814;2200;12;;;
170814;2300;16;;;
170815;0000;14;;;
170815;0100;5;;;
170815;0200;5;;;
170815;0300;5;;;
170815;0400;4;;;
170815;0500;3;;;
170815;0600;5;;;
170815;0700;4;;;
170815;0800;5;;;
170815;0900;8;;;
170815;1000;10;;;
170815;1100;16;;;
170815;1200;17;;;
170815;1300;16;;;
170815;1400;10;;;
170815;1500;5;;;
170815;1600;1;;;
170815;1700;1;;;
170815;1800;84;;;
170815;1900;184;;;
170815;2000;110;;;
170815;2100;159;;;
170815;2200;158;;;
170815;2300;415;;;
170816;0000;351;;;
170816;0100;238;;;
170816;0200;144;;;
170816;0300;79;;;
170816;0400;8;;;
170816;0500;8;;;
170816;0600;10;;;
170816;0700;33;;;
170816;0800;38;;;
170816;0900;22;;;
170816;1000;53;;;
170816;1100;58;;;
170816;1200;87;;;
170816;1300;25;;;
170816;1400;12;;;
170816;1500;10;;;
170816;1600;8;;;
170816;1700;8;;;
170816;1800;19;;;
170816;1900;38;;;
170816;2000;56;;;
170816;2100;25;;;
170816;2200;61;;;
170816;2300;54;;;
170817;0000;33;;;
170817;0100;22;;;
170817;0200;8;;;
170817;0300;4;;;
170817;0400;3;;;
170817;0500;8;;;
170817;0600;15;;;
170817;0700;23;;;
170817;0800;34;;;
170817;0900;31;;;
170817;1000;8;;;
170817;1100;5;;;
170817;1200;1;;;
170817;1300;4;;;
170817;1400;7;;;
170817;1500;8;;;
170817;1600;7;;;
170817;1700;18;;;
170817;1800;18;;;
170817;1900;19;;;
170817;2000;23;;;
170817;2100;19;;;
170817;2200;8;;;
170817;2300;8;;;
170818;0000;5;;;
170818;0100;5;;;
170818;0200;3;;;
170818;0300;1;;;
170818;0400;1;;;
170818;0500;1;;;
170818;0600;3;;;
170818;0700;3;;;
170818;0800;4;;;
170818;0900;8;;;
170818;1000;;27;;
170818;1100;5;;;
170818;1200;5;;;
170818;1300;4;;;
170818;1400;5;;;
170818;1500;5;;;
170818;1600;5;;;
170818;1700;8;;;
170818;1800;16;;;
170818;1900;19;;;
170818;2000;26;;;
170818;2100;63;;;
170818;2200;33;;;
170818;2300;8;;;
170819;0000;11;;;
170819;0100;10;;;
170819;0200;8;;;
170819;0300;4;;;
170819;0400;3;;;
170819;0500;7;;;
170819;0600;5;;;
170819;0700;4;;;
170819;0800;7;;;
170819;0900;25;;;
170819;1000;11;;;
170819;1100;22;;;
170819;1200;8;;;
170819;1300;7;;;
170819;1400;;;;
170819;1500;15;;;
170819;1600;14;;;
170819;1700;22;;;
170819;1800;44;;;
170819;1900;114;;;
170819;2000;217;;;
170819;2100;293;;;
170819;2200;172;;;
170819;2300;127;;;
170820;0000;113;;;
170820;0100;40;;;
170820;0200;25;;;
170820;0300;69;;;
170820;0400;54;;;
170820;0500;19;;;
170820;0600;11;;;
170820;0700;12;;;
170820;0800;40;;;
170820;0900;59;;;
170820;1000;31;;;
170820;1100;29;;;
170820;1200;49;;;
170820;1300;19;;;
170820;1400;24;;;
170820;1500;19;;;
170820;1600;16;;;
170820;1700;35;;;
170820;1800;138;;;
170820;1900;311;;;
170820;2000;245;;;
170820;2100;217;;;
170820;2200;198;;;
170820;2300;189;;;
170821;0000;193;;;
170821;0100;112;;;
170821;0200;52;;;
170821;0300;29;;;
170821;0400;25;;;
170821;0500;22;;;
170821;0600;34;;;
170821;0700;61;;;
170821;0800;123;;;
170821;0900;53;;;
170821;1000;80;;;
170821;1100;;;;
170821;1200;49;;;
170821;1300;31;;;
170821;1400;36;;;
170821;1500;44;;;
170821;1600;24;;;
170821;1700;68;;;
170821;1800;25;;;
170821;1900;46;;;
170821;2000;67;;;
170821;2100;44;;;
170821;2200;18;;;
170821;2300;12;;;
170822;0000;8;;;
170822;0100;8;;;
170822;0200;7;;;
170822;0300;1;;;
170822;0400;1;;;
170822;0500;1;;;
170822;0600;1;;;
170822;0700;1;;;
170822;0800;4;;;
170822;0900;27;;;
170822;1000;12;;;
170822;1100;18;;;
170822;1200;19;;;
170822;1300;12;;;
170822;1400;10;;;
170822;1500;11;;;
170822;1600;11;;;
170822;1700;10;;;
170822;1800;37;;;
170822;1900;40;;;
170822;2000;27;;;
170822;2100;35;;;
170822;2200;52;;;
170822;2300;10;;;
170823;0000;11;;;
170823;0100;15;;;
170823;0200;1;;;
170823;0300;3;;;
170823;0400;4;;;
170823;0500;1;;;
170823;0600;5;;;
170823;0700;9;;;
170823;0800;10;;;
170823;0900;8;;;
170823;1000;8;;;
170823;1100;10;;;
170823;1200;7;;;
170823;1300;5;;;
170823;1400;8;;;
170823;1500;8;;;
170823;1600;18;;;
170823;1700;10;;;
170823;1800;10;;;
170823;1900;7;;;
170823;2000;4;;;
170823;2100;4;;;
170823;2200;3;;;
170823;2300;1;;;
170824;0000;1;;;
170824;0100;3;;;
170824;0200;5;;;
170824;0300;3;;;
170824;0400;1;;;
170824;0500;3;;;
170824;0600;5;;;
170824;0700;20;;;
170824;0800;25;;;
170824;0900;29;;;
170824;1000;7;;;
170824;1100;7;;;
170824;1200;7;;;
170824;1300;7;;;
170824;1400;8;;;
170824;1500;16;;;
170824;1600;7;;;
170824;1700;7;;;
170824;1800;30;;;
170824;1900;40;;;
170824;2000;50;;;
170824;2100;42;;;
170824;2200;23;;;
170824;2300;8;;;
170825;0000;10;;;
170825;0100;16;;;
170825;0200;19;;;
170825;0300;22;;;
170825;0400;8;;;
170825;0500;19;;;
170825;0600;45;;;
170825;0700;52;;;
170825;0800;263;;;
170825;0900;87;;;
170825;1000;49;;;
170825;1100;68;;;
170825;1200;49;;;
170825;1300;15;;;
170825;1400;7;;;
170825;1500;7;;;
170825;1600;8;;;
170825;1700;7;;;
170825;1800;19;;;
170825;1900;30;;;
170825;2000;42;;;
170825;2100;49;;;
170825;2200;71;;;
170825;2300;102;;;
170826;0000;78;;;
170826;0100;71;;;
170826;0200;22;;;
170826;0300;16;;;
170826;0400;7;;;
170826;0500;8;;;
170826;0600;16;;;
170826;0700;26;;;
170826;0800;26;;;
170826;0900;30;;;
170826;1000;14;;;
170826;1100;12;;;
170826;1200;8;;;
170826;1300;3;;;
170826;1400;4;;;
170826;1500;8;;;
170826;1600;8;;;
170826;1700;8;;;
170826;1800;20;;;
170826;1900;54;;;
170826;2000;40;;;
170826;2100;27;;;
170826;2200;61;;;
170826;2300;56;;;
170827;0000;56;;;
170827;0100;42;;;
170827;0200;29;;;
170827;0300;14;;;
170827;0400;10;;;
170827;0500;4;;;
170827;0600;3;;;
170827;0700;8;;;
170827;0800;18;;;
170827;0900;10;;;
170827;1000;18;;;
170827;1100;7;;;
170827;1200;8;;;
170827;1300;11;;;
170827;1400;33;;;
170827;1500;45;;;
170827;1600;30;;;
170827;1700;25;;;
170827;1800;45;;;
170827;1900;48;;;
170827;2000;54;;;
170827;2100;35;;;
170827;2200;29;;;
170827;2300;22;;;
170828;0000;41;;;
170828;0100;23;;;
170828;0200;23;;;
170828;0300;26;;;
170828;0400;23;;;
170828;0500;22;;;
170828;0600;11;;;
170828;0700;33;;;
170828;0800;50;;;
170828;0900;42;;;
170828;1000;31;;;
170828;1100;56;;;
170828;1200;98;;;
170828;1300;59;;;
170828;1400;30;;;
170828;1500;7;;;
170828;1600;8;;;
170828;1700;22;;;
170828;1800;60;;;
170828;1900;170;;;
170828;2000;106;;;
170828;2100;238;;;
170828;2200;214;;;
170828;2300;134;;;
170829;0000;124;;;
170829;0100;86;;;
170829;0200;38;;;
170829;0300;20;;;
170829;0400;16;;;
170829;0500;8;;;
170829;0600;20;;;
170829;0700;26;;;
170829;0800;41;;;
170829;0900;44;;;
170829;1000;49;;;
170829;1100;46;;;
170829;1200;26;;;
170829;1300;34;;;
170829;1400;29;;;
170829;1500;20;;;
170829;1600;10;;;
170829;1700;19;;;
170829;1800;90;;;
170829;1900;275;;;
170829;2000;249;;;
170829;2100;440;;;
170829;2200;377;;;
170829;2300;266;;;
170830;0000;211;;;
170830;0100;178;;;
170830;0200;449;;;
170830;0300;203;;;
170830;0400;52;;;
170830;0500;22;;;
170830;0600;26;;;
170830;0700;49;;;
170830;0800;60;;;
170830;0900;35;;;
170830;1000;87;;;
170830;1100;48;;;
170830;1200;45;;;
170830;1300;37;;;
170830;1400;20;;;
170830;1500;23;;;
170830;1600;46;;;
170830;1700;59;;;
170830;1800;83;;;
170830;1900;134;;;
170830;2000;44;;;
170830;2100;56;;;
170830;2200;46;;;
170830;2300;33;;;
170831;0000;10;;;
170831;0100;8;;;
170831;0200;16;;;
170831;0300;26;;;
170831;0400;10;;;
170831;0500;11;;;
170831;0600;11;;;
170831;0700;10;;;
170831;0800;16;;;
170831;0900;14;;;
170831;1000;20;;;
170831;1100;16;;;
170831;1200;87;;;
170831;1300;27;;;
170831;1400;34;;;
170831;1500;29;;;
170831;1600;67;;;
170831;1700;165;;;
170831;1800;97;;;
